col;num;pattern
PavedDrive;29;'^[A-Za-z]{4,6}$'
PavedDrive;30;'^[A-Za-z]{2,3}$'
PavedDrive;31;'^[A-Za-z]{2,3}$'
PavedDrive;32;'^[A-Za-z]{2,3}$'
PavedDrive;33;'^[A-Za-z]{3}$'
PavedDrive;34;'^\d+$'
PavedDrive;35;'^[A-Za-z]{3}$'
PavedDrive;36;'^\d+$'
PavedDrive;37;'^\d+$'
PavedDrive;38;'^\d+$'
PavedDrive;39;'^[A-Za-z]{4,5}$'
PavedDrive;40;'^[A-Za-z]{2}$'
PavedDrive;41;'^[A-Z]$'
PavedDrive;42;'^[A-Za-z]{3,5}$'
PavedDrive;43;'^\d{3,4}$'
PavedDrive;44;'^\d+$'
PavedDrive;45;'^\d{1,3}$'
PavedDrive;46;'^\d{3,4}$'
PavedDrive;47;'^\d$'
PavedDrive;48;'^\d$'
PavedDrive;49;'^\d$'
PavedDrive;50;'^\d$'
PavedDrive;51;'^\d$'
PavedDrive;52;'^\d$'
PavedDrive;53;'^[A-Za-z]{2}$'
PavedDrive;54;'^\d{1,2}$'
PavedDrive;55;'^[A-Za-z0-9]{3,4}$'
PavedDrive;56;'^\d$'
PavedDrive;57;'^[A-Za-z]{2,3}$'
PavedDrive;58;'^[A-Za-z0-9]+$'
PavedDrive;59;'^nan$^\d{4}\.0$'
PavedDrive;60;'^[A-Za-z]{3}$'
PavedDrive;61;'^\d$'
PavedDrive;62;'^\d+$'
PavedDrive;63;'^[A-Za-z]{2,3}$'
PavedDrive;64;'^[A-Za-z]{2,3}$'
PavedDrive;65;'^[A-Z]$'
WoodDeckSF;0;'^\d+$'
WoodDeckSF;1;'^\d{2,3}$'
WoodDeckSF;2;'^[A-Z]{2}$^C \(all\)$'
WoodDeckSF;3;'^nan$^\d{2,3}\.0$'
WoodDeckSF;4;'^\d{4,6}$'
WoodDeckSF;5;'^[A-Z][a-z]{3}$'
WoodDeckSF;6;'^[A-Za-z]{3,4}$'
WoodDeckSF;7;'^[A-Za-z0-9]{3}$'
WoodDeckSF;8;'^[A-Za-z]{3}$'
WoodDeckSF;9;'^[A-Za-z]{6}$'
WoodDeckSF;10;'^[A-Za-z0-9]+$'
WoodDeckSF;11;'^[A-Z][a-z]{2}$'
WoodDeckSF;12;'^[A-Za-z]{5,7}$'
WoodDeckSF;13;'^[A-Za-z]{4,6}$'
WoodDeckSF;14;'^[A-Za-z]{4,6}$'
WoodDeckSF;15;'^[A-Za-z0-9]{4,6}$'
WoodDeckSF;16;'^[A-Za-z0-9]{4,6}$^\d\.\d[A-Z][a-z]{2}$'
WoodDeckSF;17;'^\d{1,2}$'
WoodDeckSF;18;'^\d$'
WoodDeckSF;19;'^\d{4}$'
WoodDeckSF;20;'^\d{4}$'
WoodDeckSF;21;'^[A-Z][a-z]+$'
WoodDeckSF;22;'^[A-Za-z]+$^Tar\&Grv$'
WoodDeckSF;23;'^[A-Za-z]{5,7}$^Wd Sdng$'
WoodDeckSF;24;'^[A-Za-z]{5,7}$^[A-Z][a-z]{1,2} [A-Z][a-z]{2,3}$'
WoodDeckSF;25;'^[A-Za-z]+$'
WoodDeckSF;26;'^nan$^\d+\.0$'
WoodDeckSF;27;'^[A-Za-z]{2}$'
WoodDeckSF;28;'^[A-Za-z]{2}$'
WoodDeckSF;29;'^[A-Za-z]{4,6}$'
WoodDeckSF;30;'^[A-Za-z]{2,3}$'
WoodDeckSF;31;'^[A-Za-z]{2,3}$'
WoodDeckSF;32;'^[A-Za-z]{2,3}$'
WoodDeckSF;33;'^[A-Za-z]{3}$'
WoodDeckSF;34;'^\d+$'
WoodDeckSF;35;'^[A-Za-z]{3}$'
WoodDeckSF;36;'^\d+$'
WoodDeckSF;37;'^\d+$'
WoodDeckSF;38;'^\d+$'
WoodDeckSF;39;'^[A-Za-z]{4,5}$'
WoodDeckSF;40;'^[A-Za-z]{2}$'
WoodDeckSF;41;'^[A-Z]$'
WoodDeckSF;42;'^[A-Za-z]{3,5}$'
WoodDeckSF;43;'^\d{3,4}$'
WoodDeckSF;44;'^\d+$'
WoodDeckSF;45;'^\d{1,3}$'
WoodDeckSF;46;'^\d{3,4}$'
WoodDeckSF;47;'^\d$'
WoodDeckSF;48;'^\d$'
WoodDeckSF;49;'^\d$'
WoodDeckSF;50;'^\d$'
WoodDeckSF;51;'^\d$'
WoodDeckSF;52;'^\d$'
WoodDeckSF;53;'^[A-Za-z]{2}$'
WoodDeckSF;54;'^\d{1,2}$'
WoodDeckSF;55;'^[A-Za-z0-9]{3,4}$'
WoodDeckSF;56;'^\d$'
WoodDeckSF;57;'^[A-Za-z]{2,3}$'
WoodDeckSF;58;'^[A-Za-z0-9]+$'
WoodDeckSF;59;'^nan$^\d{4}\.0$'
WoodDeckSF;60;'^[A-Za-z]{3}$'
WoodDeckSF;61;'^\d$'
WoodDeckSF;62;'^\d+$'
WoodDeckSF;63;'^[A-Za-z]{2,3}$'
WoodDeckSF;64;'^[A-Za-z]{2,3}$'
WoodDeckSF;65;'^[A-Z]$'
WoodDeckSF;66;'^\d{1,3}$'
OpenPorchSF;0;'^\d+$'
OpenPorchSF;1;'^\d{2,3}$'
OpenPorchSF;2;'^[A-Z]{2}$^C \(all\)$'
OpenPorchSF;3;'^nan$^\d{2,3}\.0$'
OpenPorchSF;4;'^\d{4,6}$'
OpenPorchSF;5;'^[A-Z][a-z]{3}$'
OpenPorchSF;6;'^[A-Za-z]{3,4}$'
OpenPorchSF;7;'^[A-Za-z0-9]{3}$'
OpenPorchSF;8;'^[A-Za-z]{3}$'
OpenPorchSF;9;'^[A-Za-z]{6}$'
OpenPorchSF;10;'^[A-Za-z0-9]+$'
OpenPorchSF;11;'^[A-Z][a-z]{2}$'
OpenPorchSF;12;'^[A-Za-z]{5,7}$'
OpenPorchSF;13;'^[A-Za-z]{4,6}$'
OpenPorchSF;14;'^[A-Za-z]{4,6}$'
OpenPorchSF;15;'^[A-Za-z0-9]{4,6}$'
OpenPorchSF;16;'^[A-Za-z0-9]{4,6}$^\d\.\d[A-Z][a-z]{2}$'
OpenPorchSF;17;'^\d{1,2}$'
OpenPorchSF;18;'^\d$'
OpenPorchSF;19;'^\d{4}$'
OpenPorchSF;20;'^\d{4}$'
OpenPorchSF;21;'^[A-Z][a-z]+$'
OpenPorchSF;22;'^[A-Za-z]+$^Tar\&Grv$'
OpenPorchSF;23;'^[A-Za-z]{5,7}$^Wd Sdng$'
OpenPorchSF;24;'^[A-Za-z]{5,7}$^[A-Z][a-z]{1,2} [A-Z][a-z]{2,3}$'
OpenPorchSF;25;'^[A-Za-z]+$'
OpenPorchSF;26;'^nan$^\d+\.0$'
OpenPorchSF;27;'^[A-Za-z]{2}$'
OpenPorchSF;28;'^[A-Za-z]{2}$'
OpenPorchSF;29;'^[A-Za-z]{4,6}$'
OpenPorchSF;30;'^[A-Za-z]{2,3}$'
OpenPorchSF;31;'^[A-Za-z]{2,3}$'
OpenPorchSF;32;'^[A-Za-z]{2,3}$'
OpenPorchSF;33;'^[A-Za-z]{3}$'
OpenPorchSF;34;'^\d+$'
OpenPorchSF;35;'^[A-Za-z]{3}$'
OpenPorchSF;36;'^\d+$'
OpenPorchSF;37;'^\d+$'
OpenPorchSF;38;'^\d+$'
OpenPorchSF;39;'^[A-Za-z]{4,5}$'
OpenPorchSF;40;'^[A-Za-z]{2}$'
OpenPorchSF;41;'^[A-Z]$'
OpenPorchSF;42;'^[A-Za-z]{3,5}$'
OpenPorchSF;43;'^\d{3,4}$'
OpenPorchSF;44;'^\d+$'
OpenPorchSF;45;'^\d{1,3}$'
OpenPorchSF;46;'^\d{3,4}$'
OpenPorchSF;47;'^\d$'
OpenPorchSF;48;'^\d$'
OpenPorchSF;49;'^\d$'
OpenPorchSF;50;'^\d$'
OpenPorchSF;51;'^\d$'
OpenPorchSF;52;'^\d$'
OpenPorchSF;53;'^[A-Za-z]{2}$'
OpenPorchSF;54;'^\d{1,2}$'
OpenPorchSF;55;'^[A-Za-z0-9]{3,4}$'
OpenPorchSF;56;'^\d$'
OpenPorchSF;57;'^[A-Za-z]{2,3}$'
OpenPorchSF;58;'^[A-Za-z0-9]+$'
OpenPorchSF;59;'^nan$^\d{4}\.0$'
OpenPorchSF;60;'^[A-Za-z]{3}$'
OpenPorchSF;61;'^\d$'
OpenPorchSF;62;'^\d+$'
OpenPorchSF;63;'^[A-Za-z]{2,3}$'
OpenPorchSF;64;'^[A-Za-z]{2,3}$'
OpenPorchSF;65;'^[A-Z]$'
OpenPorchSF;66;'^\d{1,3}$'
OpenPorchSF;67;'^\d{1,3}$'
EnclosedPorch;0;'^\d+$'
EnclosedPorch;1;'^\d{2,3}$'
EnclosedPorch;2;'^[A-Z]{2}$^C \(all\)$'
EnclosedPorch;3;'^nan$^\d{2,3}\.0$'
EnclosedPorch;4;'^\d{4,6}$'
EnclosedPorch;5;'^[A-Z][a-z]{3}$'
EnclosedPorch;6;'^[A-Za-z]{3,4}$'
EnclosedPorch;7;'^[A-Za-z0-9]{3}$'
EnclosedPorch;8;'^[A-Za-z]{3}$'
EnclosedPorch;9;'^[A-Za-z]{6}$'
EnclosedPorch;10;'^[A-Za-z0-9]+$'
EnclosedPorch;11;'^[A-Z][a-z]{2}$'
EnclosedPorch;12;'^[A-Za-z]{5,7}$'
EnclosedPorch;13;'^[A-Za-z]{4,6}$'
EnclosedPorch;14;'^[A-Za-z]{4,6}$'
EnclosedPorch;15;'^[A-Za-z0-9]{4,6}$'
EnclosedPorch;16;'^[A-Za-z0-9]{4,6}$^\d\.\d[A-Z][a-z]{2}$'
EnclosedPorch;17;'^\d{1,2}$'
EnclosedPorch;18;'^\d$'
EnclosedPorch;19;'^\d{4}$'
EnclosedPorch;20;'^\d{4}$'
EnclosedPorch;21;'^[A-Z][a-z]+$'
EnclosedPorch;22;'^[A-Za-z]+$^Tar\&Grv$'
EnclosedPorch;23;'^[A-Za-z]{5,7}$^Wd Sdng$'
EnclosedPorch;24;'^[A-Za-z]{5,7}$^[A-Z][a-z]{1,2} [A-Z][a-z]{2,3}$'
EnclosedPorch;25;'^[A-Za-z]+$'
EnclosedPorch;26;'^nan$^\d+\.0$'
EnclosedPorch;27;'^[A-Za-z]{2}$'
EnclosedPorch;28;'^[A-Za-z]{2}$'
EnclosedPorch;29;'^[A-Za-z]{4,6}$'
EnclosedPorch;30;'^[A-Za-z]{2,3}$'
EnclosedPorch;31;'^[A-Za-z]{2,3}$'
EnclosedPorch;32;'^[A-Za-z]{2,3}$'
EnclosedPorch;33;'^[A-Za-z]{3}$'
EnclosedPorch;34;'^\d+$'
EnclosedPorch;35;'^[A-Za-z]{3}$'
EnclosedPorch;36;'^\d+$'
EnclosedPorch;37;'^\d+$'
EnclosedPorch;38;'^\d+$'
EnclosedPorch;39;'^[A-Za-z]{4,5}$'
EnclosedPorch;40;'^[A-Za-z]{2}$'
EnclosedPorch;41;'^[A-Z]$'
EnclosedPorch;42;'^[A-Za-z]{3,5}$'
EnclosedPorch;43;'^\d{3,4}$'
EnclosedPorch;44;'^\d+$'
EnclosedPorch;45;'^\d{1,3}$'
EnclosedPorch;46;'^\d{3,4}$'
EnclosedPorch;47;'^\d$'
EnclosedPorch;48;'^\d$'
EnclosedPorch;49;'^\d$'
EnclosedPorch;50;'^\d$'
EnclosedPorch;51;'^\d$'
EnclosedPorch;52;'^\d$'
EnclosedPorch;53;'^[A-Za-z]{2}$'
EnclosedPorch;54;'^\d{1,2}$'
EnclosedPorch;55;'^[A-Za-z0-9]{3,4}$'
EnclosedPorch;56;'^\d$'
EnclosedPorch;57;'^[A-Za-z]{2,3}$'
EnclosedPorch;58;'^[A-Za-z0-9]+$'
EnclosedPorch;59;'^nan$^\d{4}\.0$'
EnclosedPorch;60;'^[A-Za-z]{3}$'
EnclosedPorch;61;'^\d$'
EnclosedPorch;62;'^\d+$'
EnclosedPorch;63;'^[A-Za-z]{2,3}$'
EnclosedPorch;64;'^[A-Za-z]{2,3}$'
EnclosedPorch;65;'^[A-Z]$'
EnclosedPorch;66;'^\d{1,3}$'
EnclosedPorch;67;'^\d{1,3}$'
EnclosedPorch;68;'^\d{1,3}$'
3SsnPorch;0;'^\d+$'
3SsnPorch;1;'^\d{2,3}$'
3SsnPorch;2;'^[A-Z]{2}$^C \(all\)$'
3SsnPorch;3;'^nan$^\d{2,3}\.0$'
3SsnPorch;4;'^\d{4,6}$'
3SsnPorch;5;'^[A-Z][a-z]{3}$'
3SsnPorch;6;'^[A-Za-z]{3,4}$'
3SsnPorch;7;'^[A-Za-z0-9]{3}$'
3SsnPorch;8;'^[A-Za-z]{3}$'
3SsnPorch;9;'^[A-Za-z]{6}$'
3SsnPorch;10;'^[A-Za-z0-9]+$'
3SsnPorch;11;'^[A-Z][a-z]{2}$'
3SsnPorch;12;'^[A-Za-z]{5,7}$'
3SsnPorch;13;'^[A-Za-z]{4,6}$'
3SsnPorch;14;'^[A-Za-z]{4,6}$'
3SsnPorch;15;'^[A-Za-z0-9]{4,6}$'
3SsnPorch;16;'^[A-Za-z0-9]{4,6}$^\d\.\d[A-Z][a-z]{2}$'
3SsnPorch;17;'^\d{1,2}$'
3SsnPorch;18;'^\d$'
3SsnPorch;19;'^\d{4}$'
3SsnPorch;20;'^\d{4}$'
3SsnPorch;21;'^[A-Z][a-z]+$'
3SsnPorch;22;'^[A-Za-z]+$^Tar\&Grv$'
3SsnPorch;23;'^[A-Za-z]{5,7}$^Wd Sdng$'
3SsnPorch;24;'^[A-Za-z]{5,7}$^[A-Z][a-z]{1,2} [A-Z][a-z]{2,3}$'
3SsnPorch;25;'^[A-Za-z]+$'
3SsnPorch;26;'^nan$^\d+\.0$'
3SsnPorch;27;'^[A-Za-z]{2}$'
3SsnPorch;28;'^[A-Za-z]{2}$'
3SsnPorch;29;'^[A-Za-z]{4,6}$'
3SsnPorch;30;'^[A-Za-z]{2,3}$'
3SsnPorch;31;'^[A-Za-z]{2,3}$'
3SsnPorch;32;'^[A-Za-z]{2,3}$'
3SsnPorch;33;'^[A-Za-z]{3}$'
3SsnPorch;34;'^\d+$'
3SsnPorch;35;'^[A-Za-z]{3}$'
3SsnPorch;36;'^\d+$'
3SsnPorch;37;'^\d+$'
3SsnPorch;38;'^\d+$'
3SsnPorch;39;'^[A-Za-z]{4,5}$'
3SsnPorch;40;'^[A-Za-z]{2}$'
3SsnPorch;41;'^[A-Z]$'
3SsnPorch;42;'^[A-Za-z]{3,5}$'
3SsnPorch;43;'^\d{3,4}$'
3SsnPorch;44;'^\d+$'
3SsnPorch;45;'^\d{1,3}$'
3SsnPorch;46;'^\d{3,4}$'
3SsnPorch;47;'^\d$'
3SsnPorch;48;'^\d$'
3SsnPorch;49;'^\d$'
3SsnPorch;50;'^\d$'
3SsnPorch;51;'^\d$'
3SsnPorch;52;'^\d$'
3SsnPorch;53;'^[A-Za-z]{2}$'
3SsnPorch;54;'^\d{1,2}$'
3SsnPorch;55;'^[A-Za-z0-9]{3,4}$'
3SsnPorch;56;'^\d$'
3SsnPorch;57;'^[A-Za-z]{2,3}$'
3SsnPorch;58;'^[A-Za-z0-9]+$'
3SsnPorch;59;'^nan$^\d{4}\.0$'
3SsnPorch;60;'^[A-Za-z]{3}$'
3SsnPorch;61;'^\d$'
3SsnPorch;62;'^\d+$'
3SsnPorch;63;'^[A-Za-z]{2,3}$'
3SsnPorch;64;'^[A-Za-z]{2,3}$'
3SsnPorch;65;'^[A-Z]$'
3SsnPorch;66;'^\d{1,3}$'
3SsnPorch;67;'^\d{1,3}$'
3SsnPorch;68;'^\d{1,3}$'
3SsnPorch;69;'^\d{1,3}$'
ScreenPorch;0;'^\d+$'
ScreenPorch;1;'^\d{2,3}$'
ScreenPorch;2;'^[A-Z]{2}$^C \(all\)$'
ScreenPorch;3;'^nan$^\d{2,3}\.0$'
ScreenPorch;4;'^\d{4,6}$'
ScreenPorch;5;'^[A-Z][a-z]{3}$'
ScreenPorch;6;'^[A-Za-z]{3,4}$'
ScreenPorch;7;'^[A-Za-z0-9]{3}$'
ScreenPorch;8;'^[A-Za-z]{3}$'
ScreenPorch;9;'^[A-Za-z]{6}$'
ScreenPorch;10;'^[A-Za-z0-9]+$'
ScreenPorch;11;'^[A-Z][a-z]{2}$'
ScreenPorch;12;'^[A-Za-z]{5,7}$'
ScreenPorch;13;'^[A-Za-z]{4,6}$'
ScreenPorch;14;'^[A-Za-z]{4,6}$'
ScreenPorch;15;'^[A-Za-z0-9]{4,6}$'
ScreenPorch;16;'^[A-Za-z0-9]{4,6}$^\d\.\d[A-Z][a-z]{2}$'
ScreenPorch;17;'^\d{1,2}$'
ScreenPorch;18;'^\d$'
ScreenPorch;19;'^\d{4}$'
ScreenPorch;20;'^\d{4}$'
ScreenPorch;21;'^[A-Z][a-z]+$'
ScreenPorch;22;'^[A-Za-z]+$^Tar\&Grv$'
ScreenPorch;23;'^[A-Za-z]{5,7}$^Wd Sdng$'
ScreenPorch;24;'^[A-Za-z]{5,7}$^[A-Z][a-z]{1,2} [A-Z][a-z]{2,3}$'
ScreenPorch;25;'^[A-Za-z]+$'
ScreenPorch;26;'^nan$^\d+\.0$'
ScreenPorch;27;'^[A-Za-z]{2}$'
ScreenPorch;28;'^[A-Za-z]{2}$'
ScreenPorch;29;'^[A-Za-z]{4,6}$'
ScreenPorch;30;'^[A-Za-z]{2,3}$'
ScreenPorch;31;'^[A-Za-z]{2,3}$'
ScreenPorch;32;'^[A-Za-z]{2,3}$'
ScreenPorch;33;'^[A-Za-z]{3}$'
ScreenPorch;34;'^\d+$'
ScreenPorch;35;'^[A-Za-z]{3}$'
ScreenPorch;36;'^\d+$'
ScreenPorch;37;'^\d+$'
ScreenPorch;38;'^\d+$'
ScreenPorch;39;'^[A-Za-z]{4,5}$'
ScreenPorch;40;'^[A-Za-z]{2}$'
ScreenPorch;41;'^[A-Z]$'
ScreenPorch;42;'^[A-Za-z]{3,5}$'
ScreenPorch;43;'^\d{3,4}$'
ScreenPorch;44;'^\d+$'
ScreenPorch;45;'^\d{1,3}$'
ScreenPorch;46;'^\d{3,4}$'
ScreenPorch;47;'^\d$'
ScreenPorch;48;'^\d$'
ScreenPorch;49;'^\d$'
ScreenPorch;50;'^\d$'
ScreenPorch;51;'^\d$'
ScreenPorch;52;'^\d$'
ScreenPorch;53;'^[A-Za-z]{2}$'
ScreenPorch;54;'^\d{1,2}$'
ScreenPorch;55;'^[A-Za-z0-9]{3,4}$'
ScreenPorch;56;'^\d$'
ScreenPorch;57;'^[A-Za-z]{2,3}$'
ScreenPorch;58;'^[A-Za-z0-9]+$'
ScreenPorch;59;'^nan$^\d{4}\.0$'
ScreenPorch;60;'^[A-Za-z]{3}$'
ScreenPorch;61;'^\d$'
ScreenPorch;62;'^\d+$'
ScreenPorch;63;'^[A-Za-z]{2,3}$'
ScreenPorch;64;'^[A-Za-z]{2,3}$'
ScreenPorch;65;'^[A-Z]$'
ScreenPorch;66;'^\d{1,3}$'
ScreenPorch;67;'^\d{1,3}$'
ScreenPorch;68;'^\d{1,3}$'
ScreenPorch;69;'^\d{1,3}$'
ScreenPorch;70;'^\d{1,3}$'
PoolArea;0;'^\d+$'
PoolArea;1;'^\d{2,3}$'
PoolArea;2;'^[A-Z]{2}$^C \(all\)$'
PoolArea;3;'^nan$^\d{2,3}\.0$'
PoolArea;4;'^\d{4,6}$'
PoolArea;5;'^[A-Z][a-z]{3}$'
PoolArea;6;'^[A-Za-z]{3,4}$'
PoolArea;7;'^[A-Za-z0-9]{3}$'
PoolArea;8;'^[A-Za-z]{3}$'
PoolArea;9;'^[A-Za-z]{6}$'
PoolArea;10;'^[A-Za-z0-9]+$'
PoolArea;11;'^[A-Z][a-z]{2}$'
PoolArea;12;'^[A-Za-z]{5,7}$'
PoolArea;13;'^[A-Za-z]{4,6}$'
PoolArea;14;'^[A-Za-z]{4,6}$'
PoolArea;15;'^[A-Za-z0-9]{4,6}$'
PoolArea;16;'^[A-Za-z0-9]{4,6}$^\d\.\d[A-Z][a-z]{2}$'
PoolArea;17;'^\d{1,2}$'
PoolArea;18;'^\d$'
PoolArea;19;'^\d{4}$'
PoolArea;20;'^\d{4}$'
PoolArea;21;'^[A-Z][a-z]+$'
PoolArea;22;'^[A-Za-z]+$^Tar\&Grv$'
PoolArea;23;'^[A-Za-z]{5,7}$^Wd Sdng$'
PoolArea;24;'^[A-Za-z]{5,7}$^[A-Z][a-z]{1,2} [A-Z][a-z]{2,3}$'
PoolArea;25;'^[A-Za-z]+$'
PoolArea;26;'^nan$^\d+\.0$'
PoolArea;27;'^[A-Za-z]{2}$'
PoolArea;28;'^[A-Za-z]{2}$'
PoolArea;29;'^[A-Za-z]{4,6}$'
PoolArea;30;'^[A-Za-z]{2,3}$'
PoolArea;31;'^[A-Za-z]{2,3}$'
PoolArea;32;'^[A-Za-z]{2,3}$'
PoolArea;33;'^[A-Za-z]{3}$'
PoolArea;34;'^\d+$'
PoolArea;35;'^[A-Za-z]{3}$'
PoolArea;36;'^\d+$'
PoolArea;37;'^\d+$'
PoolArea;38;'^\d+$'
PoolArea;39;'^[A-Za-z]{4,5}$'
PoolArea;40;'^[A-Za-z]{2}$'
PoolArea;41;'^[A-Z]$'
PoolArea;42;'^[A-Za-z]{3,5}$'
PoolArea;43;'^\d{3,4}$'
PoolArea;44;'^\d+$'
PoolArea;45;'^\d{1,3}$'
PoolArea;46;'^\d{3,4}$'
PoolArea;47;'^\d$'
PoolArea;48;'^\d$'
PoolArea;49;'^\d$'
PoolArea;50;'^\d$'
PoolArea;51;'^\d$'
PoolArea;52;'^\d$'
PoolArea;53;'^[A-Za-z]{2}$'
PoolArea;54;'^\d{1,2}$'
PoolArea;55;'^[A-Za-z0-9]{3,4}$'
PoolArea;56;'^\d$'
PoolArea;57;'^[A-Za-z]{2,3}$'
PoolArea;58;'^[A-Za-z0-9]+$'
PoolArea;59;'^nan$^\d{4}\.0$'
PoolArea;60;'^[A-Za-z]{3}$'
PoolArea;61;'^\d$'
PoolArea;62;'^\d+$'
PoolArea;63;'^[A-Za-z]{2,3}$'
PoolArea;64;'^[A-Za-z]{2,3}$'
PoolArea;65;'^[A-Z]$'
PoolArea;66;'^\d{1,3}$'
PoolArea;67;'^\d{1,3}$'
PoolArea;68;'^\d{1,3}$'
PoolArea;69;'^\d{1,3}$'
PoolArea;70;'^\d{1,3}$'
PoolArea;71;'^\d{1,3}$'
PoolQC;0;'^\d+$'
PoolQC;1;'^\d{2,3}$'
PoolQC;2;'^[A-Z]{2}$^C \(all\)$'
PoolQC;3;'^nan$^\d{2,3}\.0$'
PoolQC;4;'^\d{4,6}$'
PoolQC;5;'^[A-Z][a-z]{3}$'
PoolQC;6;'^[A-Za-z]{3,4}$'
PoolQC;7;'^[A-Za-z0-9]{3}$'
PoolQC;8;'^[A-Za-z]{3}$'
PoolQC;9;'^[A-Za-z]{6}$'
PoolQC;10;'^[A-Za-z0-9]+$'
PoolQC;11;'^[A-Z][a-z]{2}$'
PoolQC;12;'^[A-Za-z]{5,7}$'
PoolQC;13;'^[A-Za-z]{4,6}$'
PoolQC;14;'^[A-Za-z]{4,6}$'
PoolQC;15;'^[A-Za-z0-9]{4,6}$'
PoolQC;16;'^[A-Za-z0-9]{4,6}$^\d\.\d[A-Z][a-z]{2}$'
PoolQC;17;'^\d{1,2}$'
PoolQC;18;'^\d$'
PoolQC;19;'^\d{4}$'
PoolQC;20;'^\d{4}$'
PoolQC;21;'^[A-Z][a-z]+$'
PoolQC;22;'^[A-Za-z]+$^Tar\&Grv$'
PoolQC;23;'^[A-Za-z]{5,7}$^Wd Sdng$'
PoolQC;24;'^[A-Za-z]{5,7}$^[A-Z][a-z]{1,2} [A-Z][a-z]{2,3}$'
PoolQC;25;'^[A-Za-z]+$'
PoolQC;26;'^nan$^\d+\.0$'
PoolQC;27;'^[A-Za-z]{2}$'
PoolQC;28;'^[A-Za-z]{2}$'
PoolQC;29;'^[A-Za-z]{4,6}$'
PoolQC;30;'^[A-Za-z]{2,3}$'
PoolQC;31;'^[A-Za-z]{2,3}$'
PoolQC;32;'^[A-Za-z]{2,3}$'
PoolQC;33;'^[A-Za-z]{3}$'
PoolQC;34;'^\d+$'
PoolQC;35;'^[A-Za-z]{3}$'
PoolQC;36;'^\d+$'
PoolQC;37;'^\d+$'
PoolQC;38;'^\d+$'
PoolQC;39;'^[A-Za-z]{4,5}$'
PoolQC;40;'^[A-Za-z]{2}$'
PoolQC;41;'^[A-Z]$'
PoolQC;42;'^[A-Za-z]{3,5}$'
PoolQC;43;'^\d{3,4}$'
PoolQC;44;'^\d+$'
PoolQC;45;'^\d{1,3}$'
PoolQC;46;'^\d{3,4}$'
PoolQC;47;'^\d$'
PoolQC;48;'^\d$'
PoolQC;49;'^\d$'
PoolQC;50;'^\d$'
PoolQC;51;'^\d$'
PoolQC;52;'^\d$'
PoolQC;53;'^[A-Za-z]{2}$'
PoolQC;54;'^\d{1,2}$'
PoolQC;55;'^[A-Za-z0-9]{3,4}$'
PoolQC;56;'^\d$'
PoolQC;57;'^[A-Za-z]{2,3}$'
PoolQC;58;'^[A-Za-z0-9]+$'
PoolQC;59;'^nan$^\d{4}\.0$'
PoolQC;60;'^[A-Za-z]{3}$'
PoolQC;61;'^\d$'
PoolQC;62;'^\d+$'
PoolQC;63;'^[A-Za-z]{2,3}$'
PoolQC;64;'^[A-Za-z]{2,3}$'
PoolQC;65;'^[A-Z]$'
PoolQC;66;'^\d{1,3}$'
PoolQC;67;'^\d{1,3}$'
PoolQC;68;'^\d{1,3}$'
PoolQC;69;'^\d{1,3}$'
PoolQC;70;'^\d{1,3}$'
PoolQC;71;'^\d{1,3}$'
PoolQC;72;'^[A-Za-z]{2,3}$'
Fence;0;'^\d+$'
Fence;1;'^\d{2,3}$'
Fence;2;'^[A-Z]{2}$^C \(all\)$'
Fence;3;'^nan$^\d{2,3}\.0$'
Fence;4;'^\d{4,6}$'
Fence;5;'^[A-Z][a-z]{3}$'
Fence;6;'^[A-Za-z]{3,4}$'
Fence;7;'^[A-Za-z0-9]{3}$'
Fence;8;'^[A-Za-z]{3}$'
Fence;9;'^[A-Za-z]{6}$'
Fence;10;'^[A-Za-z0-9]+$'
Fence;11;'^[A-Z][a-z]{2}$'
Fence;12;'^[A-Za-z]{5,7}$'
Fence;13;'^[A-Za-z]{4,6}$'
Fence;14;'^[A-Za-z]{4,6}$'
Fence;15;'^[A-Za-z0-9]{4,6}$'
Fence;16;'^[A-Za-z0-9]{4,6}$^\d\.\d[A-Z][a-z]{2}$'
Fence;17;'^\d{1,2}$'
Fence;18;'^\d$'
Fence;19;'^\d{4}$'
Fence;20;'^\d{4}$'
Fence;21;'^[A-Z][a-z]+$'
Fence;22;'^[A-Za-z]+$^Tar\&Grv$'
Fence;23;'^[A-Za-z]{5,7}$^Wd Sdng$'
Fence;24;'^[A-Za-z]{5,7}$^[A-Z][a-z]{1,2} [A-Z][a-z]{2,3}$'
Fence;25;'^[A-Za-z]+$'
Fence;26;'^nan$^\d+\.0$'
Fence;27;'^[A-Za-z]{2}$'
Fence;28;'^[A-Za-z]{2}$'
Fence;29;'^[A-Za-z]{4,6}$'
Fence;30;'^[A-Za-z]{2,3}$'
Fence;31;'^[A-Za-z]{2,3}$'
Fence;32;'^[A-Za-z]{2,3}$'
Fence;33;'^[A-Za-z]{3}$'
Fence;34;'^\d+$'
Fence;35;'^[A-Za-z]{3}$'
Fence;36;'^\d+$'
Fence;37;'^\d+$'
Fence;38;'^\d+$'
Fence;39;'^[A-Za-z]{4,5}$'
Fence;40;'^[A-Za-z]{2}$'
Fence;41;'^[A-Z]$'
Fence;42;'^[A-Za-z]{3,5}$'
Fence;43;'^\d{3,4}$'
Fence;44;'^\d+$'
